time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-01T09:16:08.880Z,20.6876,-155.195,25.29,4.2,mwr,,107,0.806,0.48,us,us20005dvu,2016-06-17T21:44:50.040Z,"72km NNE of Honoka'a, Hawaii",earthquake,3.4,5.8,0.057,30,reviewed,us,us
2016-03-20T16:43:59.650Z,19.8465,-155.6991667,32.356,4.59,ml,27,112,0.04057,0.1,hv,hv61207881,2017-07-04T01:31:21.867Z,"14km SE of Waikoloa, Hawaii",earthquake,0.55,0.79,0.182,17,reviewed,hv,hv
2016-02-12T19:23:05.800Z,19.3513333,-155.0523333,8.248,4.1,ml,44,179,0.05519,0.09,hv,hv61176206,2016-04-26T23:28:17.040Z,"18km S of Fern Acres, Hawaii",earthquake,0.42,0.43,0.115,27,reviewed,hv,hv
2015-06-28T08:10:10.480Z,19.335,-155.2093333,8.55,5.2,ml,63,74,0.03902,0.09,hv,hv60968241,2017-02-17T15:38:06.204Z,"11km SSE of Volcano, Hawaii",earthquake,0.27,0.23,0.178,21,reviewed,hv,hv
2015-05-09T12:18:48.280Z,19.1426667,-155.5933333,8.79,4.46,ml,63,120,0.1049,0.23,hv,hv60922676,2015-07-17T07:06:03.040Z,"13km WSW of Pahala, Hawaii",earthquake,0.47,0.57,0.153,40,reviewed,hv,hv
2015-04-05T13:23:52.100Z,19.7483,-156.1013,10,4.5,Ml,,244.8,0.25152828,0.17,hv,hv60887176,2015-06-16T01:00:28.040Z,"12km W of Kalaoa, Hawaii",earthquake,1.3,0.9,0.2,38,reviewed,hv,hv
2015-02-09T18:16:15.590Z,19.3716667,-155.3418333,13.43,4.25,ml,58,46,0.0257,0.1,hv,hv60848586,2015-05-21T21:13:37.670Z,"12km WSW of Volcano, Hawaii",earthquake,0.24,0.17,0.17,36,reviewed,hv,hv
2014-12-13T06:42:46.980Z,19.8263,-156.4813,42.2,4.2,ml,,184,0.469,0.75,us,usc000t69v,2016-07-23T07:39:21.735Z,"53km WNW of Kalaoa, Hawaii",earthquake,10.8,15.2,0.2,40,reviewed,us,hv
2014-10-13T04:43:51.100Z,19.1608,-155.5965,5.4,4,Ml,,100.8,0.12576414,0.19,hv,hv60788561,2015-01-29T03:06:04.645Z,"13km WSW of Pahala, Hawaii",earthquake,0.3,0.8,0.2,41,reviewed,hv,hv
2014-10-13T04:43:51.100Z,19.1608,-155.5965,5.4,4,ml,,100,0.126,0.48,us,usb000slgz,2015-01-06T23:49:54.040Z,"13km WSW of Pahala, Hawaii",earthquake,1.8,8,0.2,41,reviewed,hv,hv
2014-08-22T12:37:13.470Z,20.6613,-157.6171,16.75,4.2,ml,,178,0.742,0.43,us,usb000s5c6,2018-08-01T19:07:08.696Z,"74km WSW of Lana'i City, Hawaii",earthquake,5.7,5.6,0.2,33,reviewed,us,hv
2014-08-12T07:47:43.530Z,20.1567,-155.19,22.72,4,ml,,224,0.462,0.67,us,usb000s268,2015-01-28T20:56:14.697Z,"30km ENE of Honoka'a, Hawaii",earthquake,,9.4,0.056,44,reviewed,us,us
2014-08-07T16:24:04.200Z,20.0788,-155.7935,16.8,4.5,Ml,,122.4,0.04491576,0.14,hv,hv60748981,2015-01-28T12:45:53.330Z,"14km WNW of Waimea, Hawaii",earthquake,0.5,1,0.2,45,reviewed,hv,hv
2014-06-07T02:42:21.420Z,20.8987,-157.2876,7.44,4.1,ml,,160,0.782,0.59,us,usc000rcdg,2015-01-28T17:38:40.531Z,"34km SW of Kaunakakai, Hawaii",earthquake,,6.8,0.2,33,reviewed,us,hv
2013-11-29T01:50:58.920Z,18.0002,-154.6115,25.4,4.1,ml,,329,1.448,0.26,us,usb000l7vq,2014-02-12T01:08:36.000Z,"161km SE of Pahala, Hawaii",earthquake,,10.4,0.2,,reviewed,us,hv
2013-09-08T18:57:14.260Z,28.9173,179.9979,10,4.9,mb,,57,2.418,1.11,us,usb000jlnv,2013-11-15T03:20:29.000Z,"268km WNW of Sand Island, Midway Islands",earthquake,,1.8,0.065,,reviewed,us,us
2013-08-11T15:54:05.400Z,19.3385,-155.2703,31.8,4.9,Ml,,79.2,0.02694946,0.12,hv,hv60521547,2015-01-28T07:52:12.938Z,"10km SSW of Volcano, Hawaii",earthquake,0.3,0.4,0.2,42,reviewed,hv,hv
2013-06-21T10:04:07.000Z,21.38,-157.065,11.9,4.5,ml,35,198,,,us,usc000hx0t,2015-01-28T17:29:31.349Z,"48km N of Kualapu'u, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2013-06-05T00:12:39.700Z,18.9148,-155.061,40.3,5.3,Mw,,262.8,0.37729242,0.11,hv,hv60508246,2015-03-20T01:22:13.065Z,"54km SE of Pahala, Hawaii",earthquake,0.7,1.1,,0,reviewed,hv,hv
2013-04-13T20:45:22.900Z,20.383,-154.932,17.3,4.3,mb,54,244,,,us,usb000g6fd,2016-03-20T17:55:23.222Z,"50km NE of Honoka'a, Hawaii",earthquake,,,,11,reviewed,hvo,us
2013-01-05T14:37:18.000Z,19.337,-155.066,9,4.3,md,42,173.7,,,us,usp000jxwg,2015-01-28T10:45:12.282Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2012-11-25T03:59:46.180Z,18.958,-155.196,23.8,4.3,ml,51,174,,,us,usp000jw1h,2015-01-28T18:32:15.543Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2012-03-24T20:47:15.200Z,19.863,-155.133,43.2,4.6,mb,129,87.9,,,us,usp000jgqw,2017-10-11T20:02:28.611Z,"Hawaii region, Hawaii",earthquake,,,,62,reviewed,hvo,us
2012-02-24T13:52:45.200Z,19.435,-155.312,6.4,4.5,mb,26,158.3,,,us,usp000jfar,2015-01-28T18:59:52.881Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,hvo,us
2012-02-24T07:02:24.090Z,19.433,-155.314,5.5,4.1,ml,34,59.8,,,us,usp000jfaa,2015-01-28T20:12:48.544Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2012-01-23T02:36:32.200Z,19.321,-155.121,8.5,4.8,mb,157,147.3,,,us,usp000jdv5,2015-01-28T07:33:22.868Z,"Hawaii region, Hawaii",earthquake,,,,101,reviewed,hvo,us
2011-10-20T00:10:04.300Z,19.88,-155.53,18.8,4.5,ml,24,85.1,,,us,usp000j9jz,2015-01-28T08:06:44.780Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2011-03-11T08:58:25.700Z,19.341,-154.992,9.3,4.6,ml,10,284.5,,,us,usp000hvry,2015-01-28T09:58:06.439Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2010-11-24T04:34:11.420Z,20.324,-156.469,12.9,4.8,mwc,69,60,,1.07,us,usp000hq17,2016-11-10T02:36:34.888Z,"Maui region, Hawaii",earthquake,,6.1,,,reviewed,us,gcmt
2010-10-30T01:09:25.200Z,20.145,-155.502,34.6,4.1,md,42,183.4,,,us,usp000hnsk,2015-01-28T07:32:29.762Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2010-08-20T14:05:44.400Z,24.15,-154.56,15,4,ml,37,297.6,,,us,usp000hjh1,2014-11-07T01:42:16.257Z,"Hawaiian Islands region",earthquake,,,,,reviewed,hon,us
2010-03-09T04:29:57.000Z,19.846,-155.364,31.1,4.4,md,21,85.8,,,us,usp000h8zu,2015-01-28T07:54:16.554Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2010-01-18T23:01:35.000Z,19.233,-155.528,6,4.3,md,9,244.6,,,us,usp000h6aq,2015-01-28T16:21:00.331Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2009-10-23T09:13:50.000Z,18.878,-155.213,31,4.4,mb,15,174,,,us,usp000h3ae,2015-01-28T13:14:55.421Z,"Hawaii region, Hawaii",earthquake,,,,5,reviewed,hvo,us
2009-04-22T02:58:09.000Z,19.325,-155.11,9.2,4.2,mb,15,173.7,,,us,usp000gwfn,2015-01-28T12:20:55.513Z,"Hawaii region, Hawaii",earthquake,,,,3,reviewed,hvo,us
2009-04-14T22:44:45.000Z,19.328,-155.21,9.9,5.2,mb,152,67.6,,,us,usp000gw54,2015-01-28T07:37:51.239Z,"Hawaii region, Hawaii",earthquake,,,,89,reviewed,hvo,us
2009-03-09T19:44:53.000Z,20.113,-155.167,19,4,md,15,108.8,,,us,usp000gut0,2015-01-28T09:01:09.661Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2009-01-17T12:55:09.000Z,19.291,-155.005,38.2,4,md,4,343.2,,,us,usp000gsrc,2015-01-28T23:59:01.393Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2008-09-20T03:59:43.000Z,19.327,-155.106,9.7,4.3,md,17,163.1,,,us,usp000ghd1,2015-01-28T17:22:28.489Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2007-12-10T16:31:18.000Z,20.012,-156.273,31.7,4,md,6,168.4,,,us,usp000fu72,2015-01-29T22:52:02.387Z,"Maui region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2007-10-26T04:57:58.000Z,19.325,-155.119,9.9,4,ml,6,268.4,,,us,usp000fr9c,2015-01-28T11:37:42.727Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2007-08-15T12:23:10.090Z,19.332,-155.212,9.7,4.6,mb,22,178.4,,,us,usp000fjrv,2015-01-29T01:25:39.470Z,"Hawaii region, Hawaii",earthquake,,,,5,reviewed,hvo,us
2007-08-14T05:38:06.000Z,19.346,-155.066,9.7,5.4,mwb,263,33.4,,,us,usp000fjn6,2016-11-10T01:43:38.743Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,us
2007-06-18T04:15:25.470Z,19.387,-155.243,1.3,4,md,5,135.5,,,us,usp000fe8v,2015-01-30T00:06:50.339Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2007-05-26T20:37:06.350Z,20.814,-174.928,10,4.2,mb,11,172.2,,1.08,us,usp000fcty,2014-11-07T01:32:32.155Z,"Hawaiian Islands region",earthquake,,,,3,reviewed,us,us
2007-05-24T19:33:09.810Z,19.384,-155.238,3.3,4.1,md,5,161.7,,,us,usp000fcnx,2015-01-30T03:46:17.856Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2007-05-24T19:13:44.000Z,19.395,-155.251,2.2,4.2,mb,20,130,,,us,usp000fcnt,2015-01-28T21:10:05.178Z,"Hawaii region, Hawaii",earthquake,,,,5,reviewed,hvo,us
2006-12-03T12:22:21.000Z,19.959,-155.983,14.1,4.5,mb,40,86,,,us,usp000ezee,2015-01-28T11:51:53.182Z,"Hawaii region, Hawaii",earthquake,,,,10,reviewed,hvo,us
2006-11-23T19:20:10.000Z,19.89,-155.967,37.7,5.2,mwc,120,45.7,,,us,usp000eync,2016-11-10T01:31:36.602Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,gcmt
2006-10-15T20:35:21.000Z,20.085,-155.965,9.9,4.4,mb,49,59.2,,,us,usp000ev9g,2015-01-29T00:21:37.248Z,"Hawaii region, Hawaii",earthquake,,,,21,reviewed,hvo,us
2006-10-15T17:14:12.070Z,20.129,-155.983,18.9,6.1,mwc,231,19,,,us,usp000ev95,2017-04-26T18:06:17.127Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,gcmt
2006-10-15T17:07:49.250Z,19.878,-155.935,38.9,6.7,mwb,425,17.5,,,us,usp000ev94,2018-03-12T21:02:29.574Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,us
2006-07-27T20:03:33.000Z,20.34,-156.576,31.3,4.4,mb,15,164.3,,,us,usp000epq3,2015-01-28T10:05:15.498Z,"Maui region, Hawaii",earthquake,,,,5,reviewed,hvo,us
2006-03-01T18:57:13.000Z,19.443,-155.319,5.9,4,md,4,245,,,us,usp000eb4d,2015-01-30T09:56:54.732Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2006-02-17T01:22:33.000Z,19.336,-155.212,10,4.5,mb,43,146.4,,,us,usp000ea6v,2015-01-29T02:10:12.617Z,"Hawaii region, Hawaii",earthquake,,,,13,reviewed,hvo,us
2006-01-19T02:04:52.000Z,19.053,-155.43,40,4.7,md,18,219.6,,,us,usp000e8fg,2015-03-24T01:56:42.853Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2005-12-07T11:58:08.000Z,18.873,-155.182,12,4,md,7,234.2,,,us,usp000e5qc,2014-11-07T01:27:51.511Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2005-12-07T11:42:12.000Z,18.923,-155.175,28.1,4.7,md,5,316.8,,,us,usp000e5qb,2014-11-07T01:27:51.509Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2005-12-07T09:02:06.000Z,18.921,-155.264,13,4,mb,9,234.1,,,us,usp000e5q2,2014-11-07T01:27:51.494Z,"Hawaii region, Hawaii",earthquake,,,,2,reviewed,hvo,us
2005-11-30T08:26:22.000Z,19.33,-155.11,9.9,4.2,mb,27,83.7,,,us,usp000e57q,2015-01-28T19:51:01.405Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,hvo,us
2005-10-10T09:44:59.260Z,19.498,-155.469,6.8,4.2,md,3,222.6,,,us,usp000e1gm,2015-01-30T08:43:55.233Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2005-07-26T08:08:35.420Z,19.348,-155.327,31.5,4.2,mb,54,52,,,us,usp000dvyx,2015-01-28T22:02:38.152Z,"Hawaii region, Hawaii",earthquake,,,,3,reviewed,hvo,us
2005-07-17T19:15:03.030Z,18.779,-155.447,32.6,5.1,mwc,156,61.2,,,us,usp000dvda,2016-11-10T01:08:45.823Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hrv
2005-07-15T15:48:54.450Z,20.441,-155.133,17.9,5.3,mwc,198,60.8,,,us,usp000dv8z,2016-11-10T01:08:40.686Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hrv
2005-05-20T15:52:07.830Z,21.671,-157.607,9.9,4.1,ml,34,250,,,us,usp000dr7s,2015-01-30T10:53:09.716Z,"Oahu region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2005-05-13T10:06:41.600Z,18.866,-155.202,44,4.6,mb,118,61,,,us,usp000dqps,2015-01-28T21:09:30.166Z,"Hawaii region, Hawaii",earthquake,,,,31,reviewed,hvo,us
2005-04-23T13:01:29.940Z,18.798,-155.193,44.4,4.3,ml,47,174.1,,,us,usp000dp26,2015-01-30T14:04:04.992Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2005-03-08T17:26:16.730Z,19.015,-155.357,18.9,4.2,mb,57,196.4,,,us,usp000dhtr,2014-11-07T01:25:12.612Z,"Hawaii region, Hawaii",earthquake,,,,2,reviewed,hvo,us
2004-12-22T17:07:38.770Z,19.39,-155.245,4.2,4,md,32,52.7,,,us,usp000db7j,2015-01-30T18:50:30.412Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2004-10-12T23:17:58.000Z,19.339,-155.118,9.4,4.5,md,44,171.3,,,us,usp000d69k,2015-01-29T19:46:46.061Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2004-10-11T20:29:50.000Z,19.346,-155.276,31.8,4,md,6,256.3,,,us,usp000d67e,2015-01-30T16:59:39.229Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2004-08-14T11:52:27.490Z,20.741,-174.998,10,4.5,mb,35,164.5,,0.56,us,usp000d24y,2014-11-07T01:23:12.760Z,"Hawaiian Islands region",earthquake,,,,7,reviewed,us,us
2004-06-21T12:07:05.210Z,20.693,-174.971,10,4.1,mb,12,170.4,,0.5,us,usp000cydt,2014-11-07T01:22:39.987Z,"Hawaiian Islands region",earthquake,,,,4,reviewed,us,us
2004-02-05T10:19:29.300Z,19.374,-155.004,35.3,4.1,md,34,210.2,,,us,usp000ckf3,2015-01-30T06:16:00.446Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2003-08-27T06:24:22.180Z,19.326,-155.207,9.9,4.7,mwc,89,113.1,,,us,usp000c61h,2015-01-28T17:52:19.359Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hrv
2003-07-08T19:36:22.440Z,18.419,-157.152,21.5,4.1,ml,39,278.7,,,us,usp000c20k,2014-11-07T01:19:09.836Z,"Hawaiian Islands region",earthquake,,,,,reviewed,hvo,hvo
2003-01-25T16:46:25.000Z,19.372,-155.327,29.3,4.1,mb,48,,,,us,usp000bp5s,2015-01-30T00:02:25.036Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,hvo,us
2003-01-07T02:37:42.550Z,19.92,-156.351,4.1,4,ml,44,,,,us,usp000bn6b,2014-11-07T01:17:33.312Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2001-09-13T18:39:54.000Z,18.868,-155.185,12.3,4.4,mb,59,,,,us,usp000ap4c,2014-11-07T01:13:47.823Z,"Hawaii region, Hawaii",earthquake,,,,5,reviewed,hvo,us
2001-09-13T13:11:45.430Z,18.858,-155.24,12.5,5.2,mb,138,,,,us,usp000ap3x,2014-11-07T01:13:47.737Z,"Hawaii region, Hawaii",earthquake,,,,29,reviewed,hvo,us
2001-09-11T00:09:21.030Z,18.854,-155.239,12,4.9,mb,135,,,,us,usp000anz9,2014-11-07T01:13:46.305Z,"Hawaii region, Hawaii",earthquake,,,,32,reviewed,hvo,us
2001-07-21T18:01:07.950Z,18.908,-155.248,13.3,4.1,md,36,,,,us,usp000ajy6,2014-11-07T01:13:19.654Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2001-04-26T04:19:24.800Z,19.417,-155.3,5,4,md,40,,,,us,usp000adz6,2014-11-07T01:12:38.191Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2001-04-26T03:37:39.360Z,19.416,-155.301,5.2,4.4,md,41,,,,us,usp000adz3,2014-11-07T01:12:38.182Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2000-10-14T07:53:42.270Z,20.298,-155.435,38.9,4.3,md,37,,,,us,usp000a1rh,2014-11-07T01:11:16.434Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2000-05-30T02:11:02.740Z,19.324,-155.224,4.5,4,ml,,,,,us,usp0009tn7,2014-11-07T01:10:12.254Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2000-04-02T06:18:19.740Z,19.339,-155.206,4.5,4.9,mb,,,,,us,usp0009qp5,2014-11-07T01:09:50.134Z,"Hawaii region, Hawaii",earthquake,,,,55,reviewed,hvo,us
2000-02-18T00:19:28.870Z,19.317,-155.27,32.5,4,mb,,,,,us,usp0009nkn,2014-11-07T01:09:31.376Z,"Hawaii region, Hawaii",earthquake,,,,3,reviewed,hvo,us
2000-01-28T09:33:42.120Z,19.268,-155.476,11.3,4.1,md,,,,,us,usp0009ms5,2014-11-07T01:09:22.369Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1999-10-22T20:38:44.000Z,19.23,-155.4,35.6,4.1,md,,,,,us,usp0009gee,2014-11-07T01:08:45.626Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1999-08-31T08:42:52.770Z,18.189,-155.703,30,4,mb,,,,,us,usp0009dvb,2014-11-07T01:08:21.458Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1999-08-25T02:00:26.010Z,19.211,-155.456,6.8,4,md,,,,,us,usp0009dkn,2014-11-07T01:08:19.834Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1999-08-17T00:05:26.560Z,19.275,-155.498,9.8,4.4,md,,,,,us,usp0009d50,2014-11-07T01:08:16.887Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1999-06-10T13:22:21.750Z,18.994,-155.361,52,4.4,md,,,,,us,usp00099mv,2014-11-07T01:07:52.990Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1999-05-26T16:01:29.270Z,19.411,-155.321,6.3,4.3,md,,,,,us,usp00098tm,2014-11-07T01:07:43.615Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1999-04-18T11:06:50.510Z,20.773,-156.036,16.7,4,md,,,,,us,usp00096h5,2014-11-07T01:07:29.004Z,"Maui region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1999-04-17T00:56:25.000Z,19.248,-155.489,10.9,5.8,mwb,,,,,us,usp00096ec,2017-06-05T19:41:02.990Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,us
1999-03-18T22:01:33.230Z,19.319,-155.216,7.1,4,md,,,,,us,usp00094rt,2014-11-07T01:07:14.733Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1998-12-27T21:40:46.900Z,18.793,-155.23,10.7,4.7,md,,,,,us,usp000908s,2014-11-07T01:06:42.076Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1998-11-22T15:54:25.970Z,20.402,-155.99,33.2,4,mb,,,,,us,usp0008ykr,2014-11-07T01:06:28.487Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1998-10-09T04:50:07.550Z,19.397,-155.241,27.8,4,mb,,,,,us,usp0008w8b,2014-11-07T01:06:13.232Z,"Hawaii region, Hawaii",earthquake,,,,6,reviewed,hvo,us
1998-09-29T06:39:12.590Z,19.346,-155.127,9.5,4.4,mb,,,,,us,usp0008vpt,2014-11-07T01:06:06.942Z,"Hawaii region, Hawaii",earthquake,,,,12,reviewed,hvo,us
1998-09-28T11:59:49.950Z,19.429,-155.229,0.8,4.1,md,,,,,us,usp0008vng,2014-11-07T01:06:06.721Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1998-09-28T07:56:12.470Z,19.431,-155.232,0.7,4.1,mb,,,,,us,usp0008vn5,2014-11-07T01:06:06.688Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1998-07-14T14:50:27.990Z,19.342,-155.13,7.5,4.1,md,,,,,us,usp0008rgm,2014-11-07T01:05:35.821Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1998-06-27T10:11:07.850Z,20.054,-156.308,51.9,4.8,md,,,,,us,usp0008qk2,2014-11-07T01:05:27.386Z,"Maui region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1998-05-11T22:00:18.050Z,19.591,-156.427,38,4,md,,,,,us,usp0008mx5,2014-11-07T01:05:12.476Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1998-05-07T23:15:33.720Z,19.217,-155.51,8.6,4.3,md,,,,,us,usp0008mn9,2014-11-07T01:05:11.270Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1998-03-01T04:03:49.560Z,19.541,-155.943,13.8,4,md,,,,,us,usp0008grj,2014-11-07T01:04:37.884Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1998-01-28T06:01:43.010Z,19.418,-155.315,4.2,4.4,md,,,,,us,usp0008f36,2014-11-07T01:04:23.520Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1997-10-26T13:36:02.980Z,19.304,-155.351,31.1,4.2,md,,,,,us,usp00089ms,2014-11-07T01:03:45.699Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1997-08-15T01:54:37.840Z,19.366,-155.143,10,4.6,mb,,,,1.01,us,usp0008681,2014-11-07T01:03:18.795Z,"Hawaii region, Hawaii",earthquake,,,,15,reviewed,us,us
1997-06-30T15:47:39.500Z,19.358,-155.068,7.5,5.7,mwc,,,,,us,usp000845q,2017-06-05T19:09:47.647Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hrv
1997-03-16T14:19:01.110Z,19.364,-155.08,8,4.2,mb,,,,,us,usp0007yxh,2014-11-07T01:02:20.106Z,"Hawaii region, Hawaii",earthquake,,,,3,reviewed,hvo,us
1996-11-24T02:39:24.340Z,19.336,-155.198,9.8,4.5,mb,,,,,us,usp0007tfk,2014-11-07T01:01:37.698Z,"Hawaii region, Hawaii",earthquake,,,,3,reviewed,hvo,us
1996-08-12T17:51:11.060Z,18.787,-155.199,10.9,4.4,mb,,,,,us,usp0007nfn,2014-11-07T01:00:58.511Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,hvo,us
1996-08-10T05:56:28.760Z,18.862,-155.248,12.7,4.4,mb,,,,,us,usp0007nbj,2014-11-07T01:00:57.742Z,"Hawaii region, Hawaii",earthquake,,,,17,reviewed,hvo,us
1996-08-09T08:24:54.780Z,19.357,-155.064,4.3,4,md,,,,,us,usp0007na4,2014-11-07T01:00:57.279Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-08-07T02:02:09.180Z,18.889,-155.25,13.5,4,mb,,,,,us,usp0007n70,2014-11-07T01:00:56.641Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1996-08-02T02:23:32.980Z,18.877,-155.254,13.4,4,md,,,,,us,usp0007n03,2014-11-07T01:00:54.403Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-08-01T12:15:49.090Z,18.906,-155.263,14.5,4.2,mb,,,,,us,usp0007mzf,2014-11-07T01:00:53.941Z,"Hawaii region, Hawaii",earthquake,,,,5,reviewed,hvo,us
1996-08-01T12:14:27.490Z,18.93,-155.28,22.3,4,md,,,,,us,usp0007mze,2014-11-07T01:00:53.931Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-08-01T07:28:43.030Z,18.922,-155.266,25.5,4,md,,,,,us,usp0007mz3,2014-11-07T01:00:53.745Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-31T16:56:17.420Z,18.901,-155.256,14.3,4.3,md,,,,,us,usp0007mxq,2014-11-07T01:00:51.436Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-31T05:44:31.170Z,18.899,-155.26,14.3,4,md,,,,,us,usp0007mwq,2014-11-07T01:00:51.321Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-30T13:55:55.400Z,18.9,-155.25,10,4.3,mb,,,,,us,usp0007mve,2014-11-07T01:00:51.203Z,"Hawaii region, Hawaii",earthquake,,,,16,reviewed,spec,us
1996-07-30T13:29:53.230Z,18.836,-155.226,12,4.3,mb,,,,,us,usp0007mvd,2014-11-07T01:00:51.201Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1996-07-30T03:45:22.590Z,18.891,-155.255,26.9,4.2,mb,,,,,us,usp0007muv,2014-11-07T01:00:51.145Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1996-07-30T01:59:17.700Z,18.933,-155.275,14.4,4,md,,,,,us,usp0007mun,2014-11-07T01:00:51.133Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-29T14:28:35.500Z,18.872,-155.239,12.7,4,md,,,,,us,usp0007mtw,2014-11-07T01:00:51.060Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
